0	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9	3	3.1	3.2	3.3	3.4	3.5	3.6	3.7	3.8	3.9	4
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.995	0	0.5152854746730221	1.0688993578135146	1.6416589741920706	2.090583187313457	2.0976019327996984	1.7722019834832463	1.3058927809298786	0.8846587287772895	0.7198879641687441	0.8560290555369375	1.0207032933053226	1.2024868797973514	1.3978052017037235	2.0761035112109463	3.0767017469438978	4.246623739403877	5.526358844083254	5.156825038793873	4.78310981777278	4.562533603484966	4.412154382060089	4.306288174506596	4.231868828889533	4.180882319726679	4.148185511818592	4.130067184163284	4.123529807818231	4.126555402266756	4.137027267431425	4.1535803484261935	4.174772080969142	4.199316254484091	4.226097967888238	4.254135130215975	4.282455925354455	4.310152135100064	4.336491737843801	4.363945345407557	4.393591360309284	4.425350627429168
0.99	0	0.5915642348771668	1.233439895924605	1.8920346140103357	2.423433129275598	2.5127873311433393	2.2686824347509664	1.8729734154274467	1.5068647972190976	1.382372302718542	1.545560470733846	1.7293450248296796	1.9249051998107403	2.1314384050697632	2.691195984018323	3.48283930757402	4.396795484388767	5.392812505446564	6.408321177151893	6.974102167042538	6.603007059803493	6.3442741443158015	6.240557129774082	6.2000534474117135	6.198386294590538	6.223758753659966	6.269030125701779	6.329516516902888	6.401919268474691	6.483701393919823	6.5727631681417975	6.667549102009862	6.766489865429783	6.868329235358788	6.971974752466639	7.076302817651087	7.180270004534786	7.283331282479225	7.387811571707991	7.494748588324089	7.604074340274989
0.985	0	0.6524954296266616	1.358386892542325	2.0739316508846803	2.656878210539723	2.7985890163757694	2.612532323259157	2.275584372829556	1.9631129925185093	1.8841244827525752	2.08503815788546	2.3025766441513587	2.5290619331933697	2.7648448841414686	3.296575140309557	4.019727103476261	4.843928460830913	5.737603568442548	6.648824175545444	7.166962993053898	7.696602919791553	8.237103412285116	7.938969524254583	7.817060612967723	7.8140438566102	7.862700119937212	7.943367375741144	8.046401037248001	8.166067689639686	8.299991065497222	8.445935902876625	8.601555918311236	8.765236979761587	8.935366172256462	9.110737214015714	9.29006968734305	9.472322411126463	9.656758244536922	9.845697159783914	10.040146865649007	10.239739814230948
0.98	0	0.7037573840634977	1.458593001194995	2.214553713882215	2.8365876174034983	3.0269568269231053	2.893760294812218	2.609192711405	2.345007839809151	2.308203090054801	2.5453279882376707	2.7964504186817827	3.0546890308305303	3.3211471552510687	3.8496014796822142	4.545356493874828	5.329386037806247	6.175242625021618	7.0367258505688906	7.541204481548552	8.055647359640451	8.581323698213225	9.118989822642664	9.66873953260662	9.334118183220369	9.353732119083439	9.455433853521216	9.601761534764423	9.777854149604188	9.976004170761268	10.191377986590517	10.420569321057986	10.66104196502974	10.910772199170044	11.168208471901156	11.435785212755043	11.73817706861943	12.072027502695196	12.896261451763467	13.77305531476876	14.683025857247818
0.975	0	0.7479503051366438	1.5412689911609005	2.32904001674863	2.989096833464691	3.2226237177222647	3.1362176591092292	2.888973736290386	2.6442730026193346	2.6085365381380394	2.8301589362503243	3.054759888832753	3.2786783500164707	3.506355287558124	4.354009284056087	5.039991412628928	5.805465398446953	6.627911957466483	7.4685758410499465	7.983055982403648	8.51180715143027	9.057199280192062	9.617767389885486	10.19234278895254	10.779812461878752	11.047730978550902	11.024246216367256	11.179664601081965	11.396081691991444	11.674077242321399	12.178423187902215	13.118055283512003	14.109755476093655	15.150569997210837	16.23823177603231	17.37099222891063	18.547357605807267	19.76599769481248	21.02902906923145	22.33695850575983	23.68929492359814
0.97	0	0.7866086031832157	1.6108063052216341	2.428742190770289	3.1227784117593638	3.3951619349447664	3.3509720199295376	3.145719331505639	2.9398636335821293	2.937917789589813	3.188286136956519	3.4396981714809534	3.6890614356219995	3.9414010327043285	4.432475333186672	5.084854622318659	6.275678527217385	7.104833037915942	7.954266563145369	8.498899521660073	9.058703062802483	9.636949853043724	10.232145371359023	10.842983225238196	11.473811885411141	12.278346681766703	13.627159740036058	14.493432940793438	15.466981896080926	16.587622193153987	17.803332837660875	19.097084584397876	20.460740381635844	21.88907455486798	23.37854187947291	24.92623210919456	26.52987276028747	28.18793709191561	29.862019580420483	31.364926405411136	32.25602344338124
0.965	0	0.8207537127605778	1.670719468609247	2.5174474027964417	3.2422309390446737	3.549872360147065	3.5442663092967424	3.3777247602528426	3.20797056288547	3.237610692483195	3.5149438572785345	3.791729502301159	4.065423344444587	4.3459601152205884	4.858566094568049	5.5273173631389305	6.290099248700806	7.613054013444675	8.48247023390588	9.064367040419206	9.662133680999666	10.297722670939098	11.44619870654486	12.88182150241495	14.392555100125678	15.977556722140404	17.635718385125465	19.366077288321712	21.167494148930246	22.35949110737022	23.886888201458383	25.539612536210853	27.287880342548934	29.062267046382058	30.283193648374212	31.231844551888834	32.19306376009513	33.16415898864058	34.145880830579245	35.13781835073482	36.13859439470364
0.96	0	0.8511238248381733	1.7244678443961519	2.597506810247984	3.3502449212909995	3.690245222489233	3.720300385620351	3.5897755818647448	3.45382777948982	3.5131220436275137	3.815824669999414	4.117943352294003	4.42518916984552	4.745181060721353	5.286996083179484	5.9787599120940085	6.762383806481607	7.622520800477112	9.037533329544777	9.912118651622114	11.364880048980666	12.910768258465703	14.548161601770026	16.275950065505935	18.092624360794314	19.9969145344948	21.987423481390866	24.062601894039577	26.221115491728682	28.41301643236816	29.614942263199573	30.427780038851267	31.366090081669313	32.35392744515468	33.37126652958125	34.4083855199334	35.45908327110248	36.5194256118718	37.58892488667526	38.66649533606245	39.74994093919983
0.955	0	0.878279378330565	1.7733077692127148	2.670448326513171	3.448765964805601	3.8187118106724487	3.8819981270187682	3.78523469291725	3.6811233260667318	3.768395878084463	4.0975316079186035	4.4353527493414955	4.7814493662697375	5.142241859975112	5.716476791540465	6.435620733142783	7.244916816426446	8.417427855297234	10.212817227630183	11.872311916917788	14.100456487004276	15.928118014568877	17.861608193247704	19.898974014501373	22.038368221379393	24.277988872986914	26.560333485766687	27.944450473838458	29.279191931549203	30.626654809533495	31.985165190348734	33.40701032387489	34.2698414882844	35.25809487306665	36.318431848940754	37.41146732627788	38.52242737725015	39.64336211586609	40.77179657956452	41.905258694723535	43.040625620653984
0.95	0	0.9026619538103533	1.8179985360391817	2.737349054115594	3.539219203221535	3.937061463315127	4.031507403905923	3.966561534182598	3.8925793315671484	4.008490935446146	4.373029038671904	4.748747403447246	5.134535086020664	5.536850044393658	6.145500103686654	6.915362081681846	8.5916835473494	10.4825222194041	12.516530413763347	14.4411214835862	16.481313600386667	19.109221466643064	21.351257391047877	23.70657156133899	25.57815082222534	26.942553155389934	28.3240536024993	29.720223351860735	31.12869659880778	32.54692080183856	33.97266492221609	35.413889060444205	36.899196853952084	38.29200872113068	39.14935600742143	40.23529041709998	41.3640348601382	42.509506327928506	43.66268880602803	44.818064846109245	45.970861146963976
0.945	0	0.9246325035934833	1.859149300902249	2.799017152779877	3.6226916795992077	4.046651016130077	4.170455648586194	4.1356311145085565	4.090982986414455	4.243067694385232	4.6443338525429265	5.0584432709224	5.484314700283904	5.92838099192055	6.841012765695072	8.578764059501083	10.516848644781357	12.643692798242105	14.92880522286822	17.129334648245294	19.458716321991545	21.919354764074853	24.261864996077353	25.660431983574195	27.079048297429527	28.514780647584224	29.96471403504219	31.4258929679765	32.89552999798315	34.370691785551756	35.848551472833755	37.3262619416713	38.82085313040331	40.339044922953455	41.84039157441112	42.97578579132766	43.99833224778888	45.109568667981165	46.24276565663558	47.379902626071726	48.51109254873103
0.94	0	0.9444898066254779	1.8972382757002126	2.8560956723664295	3.700033277052849	4.148542306918128	4.300125629084534	4.293929011741203	4.2836495902043215	4.473559415826522	4.91179687729832	5.364461306969671	5.830440534154936	6.695526375250036	8.390013595079546	10.345601293485048	12.515300938475152	14.888051167274641	17.433580380510467	19.91737656320365	22.136027718658084	23.59185578887464	25.07131379161787	27.041836979578207	28.52514287239653	30.021900161436896	31.528743439951583	33.042144412246024	34.558867420884475	36.075377987239385	37.58848429695011	39.09475851953794	40.59094026800865	42.102085846948356	43.6148803164169	45.099740266287434	46.554466882737565	47.50765656530834	48.52237360815376	49.57908023165991	50.6117318982913
0.935	0	0.9625349435425317	1.932603338706972	2.9090906965885694	3.771922136674564	4.243585394087417	4.4215331185112285	4.444645077536752	4.472508666921423	4.700308560839903	5.175520401327589	5.666639684134661	6.5031139309112715	8.078980580305023	9.986848613875685	12.168112059876757	14.577166105675037	17.202968735650146	20.00856463183558	21.749084649570364	23.24417136360359	24.763768033807953	26.30381770351459	27.860401545485054	29.42958891021728	31.450475181867706	33.0014531144168	34.55315216718922	36.10151148165177	37.6427159792983	39.17287614815357	40.688102179115305	42.184550198908276	43.65833217010617	45.14169141681675	46.60344770811958	48.02110954750683	49.3689580049846	50.64726989653114	51.32427267878339	52.152001718903406
0.93	0	0.9791836114972872	1.9655247667572486	2.9584161125184316	3.838911542984809	4.332476603015022	4.535515198907846	4.591905867287069	4.657898618435055	4.923483993698086	5.435490562063437	6.109586968559019	7.714302412956885	9.49852461939778	11.625825109751194	14.038781110436362	16.692726103537698	19.51630866505258	21.222220454838006	22.76017022857855	24.31487362781091	25.89052348194288	27.48237530311248	29.085995420553576	30.696709794678426	32.310023375385704	34.37091606664266	35.945853886255	37.50964190559026	39.057819755341136	40.58589024976317	42.08938176626431	43.56392712852836	45.00499932576741	46.396174129447125	47.75518765191078	49.045600482834814	50.268218686496354	51.43592342807994	52.560640547783024	53.65386822635494
0.925	0	0.994685543245857	1.996230765046299	3.0044198444316317	3.9014650873372108	4.4157933312675945	4.643797496178342	4.7360914518523325	4.840037425518082	5.143152394982254	5.691685223711806	7.152090847575681	8.952758066385027	10.949916733807699	13.301255581794443	15.950120315690253	18.673481540656176	20.382303460601648	22.140863814985718	23.735300798547897	25.34227047830973	26.96556367022095	28.599807425309827	30.239767966655116	31.88019958204443	33.515958632769554	35.14184732103434	37.20966519614988	38.77184580875842	40.308479797961084	41.81459111676462	43.284869276226225	44.69689021901259	46.02850284017662	47.28868695683576	48.4872026032276	49.68294520137107	50.83077032769093	51.94506244021925	53.0401935131641	54.1300538698351
0.92	0	1.0091460291270111	2.024915665134674	3.0473944473789776	3.9599708631805637	4.494018348501351	4.7493137377695	4.877400689791314	5.019015359498579	5.359288777056049	6.421492256989988	8.214858220189416	10.215276510576249	12.428761023438096	15.007326483804517	17.778753231898296	19.46105520847101	21.220368104722763	23.026043922249873	24.669989961523903	26.321275992054893	27.98323641308421	29.649786496388398	31.3149350097992	32.97278472855366	34.617386339018466	36.24292897726263	37.84351843411137	39.87867033743155	41.38481551966322	42.83428959190004	44.19768006123424	45.484059792074355	46.70503750935525	47.872707625553545	48.99971599768884	50.10510228034304	51.23836324948038	52.36654302130402	53.506571318196954	54.67490626156303
0.915	0	1.0226505077167864	2.0517458815298664	3.0875827894744208	4.01475627387068	4.567564364747152	4.852397523056509	5.015985502802649	5.1949008030721435	5.58080477051589	7.316495199736454	9.295516556161095	11.498621245353528	13.930792424159003	16.728585475172128	18.491231072865133	20.22290441040598	22.027595575520746	23.874374346962	25.560445977787516	27.247667750745414	28.938843968714412	30.627209102787923	32.30593658225098	33.968343022425955	35.607811552947226	37.21770468059362	38.79145124235353	40.31776840967302	41.763303730881944	43.559111827115615	44.8142100986548	46.010605884631765	47.16287898312545	48.28618731106369	49.396182123773436	50.509024985123226	51.65288079048486	52.87064597816794	54.138623251804425	55.47593916260592
0.91	0	1.0352742384130313	2.076861794196232	3.1252012938220557	4.066107822139956	4.637428881010512	4.953189207403505	5.151932782299802	5.367686934108254	6.2999269560119435	8.224500843867695	10.391708845379044	12.799543297376433	15.451619236668392	17.48507978382793	19.18064127661562	20.956955403101528	22.801464888284666	24.682929185152226	26.403335872844647	28.117758685537673	29.82842874071123	31.527700761390506	33.20803785472279	34.86187460004798	36.481835853736186	38.06043549442654	39.56953676804265	40.981026121562685	42.3151241132223	43.59338319729387	45.237151578708286	46.386378772495014	47.51876939329937	48.6527633236656	49.80725710950107	51.00155522087629	52.25556050524185	53.6082766773379	55.31135105742551	58.52593113127711
0.905	0	1.0470836972945223	2.100386823524965	3.1604343464896942	4.114269547278101	4.705343736934786	5.051797001058426	5.285288114215144	5.537354161896581	7.046383888875797	9.143829462140621	11.501026447661369	14.114791919291509	16.482799858392983	18.10508151134713	19.845447557302492	21.661360161975814	23.53983509923785	25.44921490701229	27.195937661277775	28.92852135602444	30.648648439228975	32.347737147793254	34.01741336296073	35.64930101001229	37.23393546179512	38.72766089821533	40.122063858378176	41.434296049759915	42.68855651522067	43.90969200658465	45.105301988211885	46.710190059549625	47.877365904160186	49.083021006600994	50.34941852575664	51.69928866029697	53.326401854578556	56.52198834692633	61.27209803034247	67.14605756897673
0.9	0	1.0581352596506495	2.1224289657778166	3.193443828663346	4.159459831065778	4.771483695116528	5.148299172813806	5.41608068159792	6.021384179238621	7.800798227774002	10.072754644194593	12.621121518610364	15.434670209373001	17.035157639781318	18.703717671928995	20.48427997561564	22.334481241494448	24.240806532513904	26.171084770286104	27.93582567667378	29.677379097948425	31.396679415869844	33.084294275047384	34.73090656765283	36.322869870582856	37.81099951801415	39.19771552259433	40.50268344759006	41.74671545436749	42.95749949209168	44.16341586201146	45.376088755005604	46.61968035659883	48.33232041572421	49.67554548335477	51.15834856834066	53.985908539543225	58.54680337783763	64.35740289339768	70.91678074897726	77.73031461546354
0.895	0	1.068483771815009	2.143085130409605	3.2243717486138075	4.201868897021009	4.835943158495122	5.242749230415991	5.5443180612681395	6.622020264535296	8.562005357983363	11.009595283337363	13.749624693975953	16.018909358562173	17.56934514916618	19.279999256412303	21.095975862575525	22.97495895251125	24.902793767519423	26.846753819253266	28.621124434507262	30.362251398654234	32.070323348592204	33.73500308134137	35.339668253106595	36.832237114680936	38.21978067744853	39.52454788843802	40.77000718991392	41.98094507426607	43.188749930770214	44.42550529756966	45.707052055452344	47.061384686955925	48.517386820186296	50.652654685159696	55.10582175797143	60.65692395085441	67.16605122690781	74.06327011737747	80.76129476843691	86.65738898360988
0.89	0	1.0781770060748872	2.1624363550592904	3.2533454757500766	4.241685478900069	4.8987803419972105	5.335179567236387	5.670864441319054	7.227217439906032	9.328840362274521	11.952675598775686	14.874406841367596	16.489088098418776	18.084630301017675	19.83306118365303	21.67951739621253	23.58157439076157	25.524445752751763	27.47471883473178	29.250149273785986	30.981363325756618	32.66778945637365	34.29221198850979	35.7992932368875	37.19578703406499	38.5065027794723	39.75775380925564	40.97719338185937	42.19362469337981	43.44246555673779	44.759657357651385	46.16543844985904	47.72303986242653	50.79123963917293	55.76551083465655	62.041023189123976	69.37657005523708	76.32337489683883	82.63862881455421	87.64475933865265	90.69265218637719
