0	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9	3	3.1	3.2	3.3	3.4	3.5	3.6	3.7	3.8	3.9	4
1	0	-0.06552826515770878	-0.09243992569124619	-0.11302470748466666	-0.3496729493457692	-1.1840512549562034	-2.3233247060918982	-3.5002303054503385	-4.4932167265949925	-5.116256630365478	-5.401791782212011	-5.657534131550401	-5.894258288700611	-6.113550580003611	-6.316737767447799	-6.504340685115671	-6.678249467215928	-6.840751521509757	-6.993102808765261	-7.135712072462437	-7.270263139576502	-7.397584228121457	-7.518445208925659	-7.633553682709924	-7.74357075553136	-7.849109253608282	-7.950744186825355	-8.04901775986965	-8.144432880261101	-8.237464345082584	-8.32856159891909	-8.418152644371919	-8.506635851768193	-8.594394409697518	-8.681792319172002	-8.76917348594739	-8.856867677776894	-8.945104258326161	-9.032416577124083	-9.118240869822563	-9.2026430190819
0.995	0	-1.6997526241910057	-2.48965624845434	-3.11923663653018	-3.663668119072745	-4.152430581160118	-4.6034692309844285	-5.04316161684644	-5.456145174828343	-5.844291437395404	-6.226074012257873	-6.595369720696714	-6.952829879133189	-7.2972896312239754	-8.029957003563071	-8.978979201081886	-10.005397478079848	-11.05967138757911	-10.81272088227107	-10.577991409650826	-10.466417371762834	-10.41045182060447	-10.388397807928538	-10.389331064202612	-10.406572856777393	-10.435931638527304	-10.474515865982703	-10.520144557902633	-10.571426833660455	-10.627052204396524	-10.686250543211097	-10.748292830592668	-10.812589578451504	-10.878704188768207	-10.946307576637926	-11.015104111745536	-11.084854223139372	-11.155351001900144	-11.226372633604742	-11.297827261498986	-11.369646102880854
0.99	0	-1.9498441602938141	-2.8706951102905114	-3.592690444621799	-4.206861093537514	-4.750844359617925	-5.2468055187203015	-5.714002333817644	-6.137503238212207	-6.524896264386097	-6.89904771842977	-7.253553164208794	-7.593990517502536	-7.921072319445726	-8.52023451221525	-9.275007663754053	-10.088673917432029	-10.922412855088085	-11.729240996611354	-12.163001849881917	-11.897788522509051	-11.727346188338707	-11.673685500490224	-11.666566136373884	-11.687004755795497	-11.725742817189333	-11.777301904306421	-11.838213663621167	-11.906159768884113	-11.97948038555848	-12.056910844852036	-12.137611554872066	-12.220807589263291	-12.305961448350631	-12.392669160807651	-12.480539075928066	-12.569266304101065	-12.658729490850275	-12.748650746975295	-12.838921822853342	-12.929481593111186
0.985	0	-2.153221588774118	-3.165746364914044	-3.9440537669710944	-4.596048631773717	-5.169667454089436	-5.696789262524014	-6.1923552288349475	-6.6378357647045645	-7.0409781614640155	-7.427275380833711	-7.78832673877953	-8.133267107964175	-8.463959888746801	-9.017008995836168	-9.688954665987893	-10.412543536889126	-11.157695880475194	-11.879994942920716	-12.274324843951206	-12.660160771629757	-13.038132042002697	-12.814519985293902	-12.723911915191067	-12.718667229552365	-12.749489610235404	-12.801746379792478	-12.868297471523078	-12.945001052835664	-13.030091304159319	-13.122042242188261	-13.219401979136753	-13.321256500677107	-13.426763963641122	-13.53537925519897	-13.64655794733119	-13.759923363899679	-13.875207457254708	-13.992097986797733	-14.110433826861042	-14.229968060881607
0.98	0	-2.3274955586907904	-3.407388077029972	-4.222145584742653	-4.90256681938259	-5.509988708925927	-6.069042849886115	-6.591693922714241	-7.0588150629617195	-7.479246003792264	-7.880663972574325	-8.252062808046569	-8.605758228764136	-8.944382769599073	-9.47501267560669	-10.106718928662627	-10.771652944224654	-11.469082768428809	-12.145413986670471	-12.522158985680175	-12.890364494964956	-13.251991700678536	-13.608427289126972	-13.960495940932812	-13.701291005898097	-13.690313842114131	-13.735442965270773	-13.809745010895698	-13.902491870526942	-14.008197544911912	-14.12352847135638	-14.246259683358224	-14.374837732998122	-14.508125683979694	-14.645330566438073	-14.787906362756901	-14.949219705353388	-15.126925911647051	-15.559167791926019	-16.009271932511112	-16.46681097678898
0.975	0	-2.4806529059144284	-3.6113380722030053	-4.45419168656974	-5.168181517181979	-5.8064821639472175	-6.3939640912391145	-6.929981614723464	-7.391617273157601	-7.792440576042912	-8.165304709220258	-8.499371465383495	-8.812564661686716	-9.110485653207865	-9.896483174664288	-10.504015823114763	-11.138658717329529	-11.796317332616512	-12.448002192556453	-12.823738857369355	-13.19431474104875	-13.562234662109207	-13.927078773259534	-14.288677642926405	-14.646912334788938	-14.779190033997493	-14.717766211260566	-14.776830796179679	-14.875162028363578	-15.010782952893313	-15.279413873504733	-15.796412705739796	-16.330627837299403	-16.880121978737357	-17.443471793880686	-18.019654423781816	-18.60783499047347	-19.2072550856647	-19.817366308834973	-20.437619830598294	-21.067584453650234
0.97	0	-2.6173699550567413	-3.7871380205055942	-4.660849239240654	-5.405910676935377	-6.072427945638559	-6.6855409646318895	-7.2431955386726985	-7.722517375099023	-8.137969229920905	-8.524302188550868	-8.867733869507251	-9.189062918524098	-9.494472409848063	-9.971741553845959	-10.548750457667708	-11.507224967226822	-12.14684414144991	-12.79583702297433	-13.184559980478832	-13.568379267913729	-13.95045329466059	-14.330283473261089	-14.707559253491404	-15.08577382861518	-15.565586973462008	-16.37840290954011	-16.84803422643761	-17.371940002718368	-17.97253011678203	-18.61428282706297	-19.285458833511164	-19.980438279504504	-20.6956944350146	-21.42890853093057	-22.17827643988721	-22.94246565328983	-23.720537163798017	-24.49044034055413	-25.154423178704814	-25.489628916463232
0.965	0	-2.74073873124738	-3.9424952537811677	-4.848889973063792	-5.622857506272888	-6.31512083229845	-6.951610409436647	-7.529272495836755	-8.025341601173453	-8.455043319501318	-8.85484022278002	-9.207912491102354	-9.537872813351607	-9.855407056893092	-10.337445375351894	-10.915122880646123	-11.533965564578688	-12.535595116998108	-13.180808847446437	-13.587154668635439	-13.988509099960648	-14.401460523584346	-15.157616817892546	-16.080485756839348	-17.018637162586185	-17.971695915880964	-18.939140649180658	-19.920576682641713	-20.915478617678573	-21.49108223511606	-22.26046618741949	-23.085180220220302	-23.945273674543618	-24.79985910322352	-25.324016694212215	-25.688385389115282	-26.05563983006833	-26.42442760716137	-26.793704593001866	-27.162657579042357	-27.530612662121545
0.96	0	-2.852982614115809	-4.085149208837657	-5.022495630933422	-5.823293647699049	-6.539338978770646	-7.197423688216627	-7.793744686997293	-8.305735908711782	-8.749249482879751	-9.162367128154123	-9.526461506692355	-9.875071179831316	-10.215832262999857	-10.70978580074819	-11.293912305308291	-11.917715777919842	-12.56653017902597	-13.591303057433628	-14.208046522430486	-15.223701595235264	-16.261589770641322	-17.320474543661067	-18.399576578283888	-19.497909449347233	-20.614708681097255	-21.749190537515766	-22.90052033287509	-24.068052692747404	-25.221345072748505	-25.737324512496556	-26.00771617937975	-26.35227115863894	-26.72206808304383	-27.104439209148453	-27.493533815904623	-27.885881539374314	-28.279398213951627	-28.672375438534353	-29.063672435694443	-29.452230923993703
0.955	0	-2.9557826956121156	-4.217842195765625	-5.184360948813416	-6.010181264903419	-6.748392993484058	-7.426613563145425	-8.040472618600257	-8.567659157692317	-9.024564938551181	-9.453414025601525	-9.83999573770784	-10.212942144538584	-10.578591607784995	-11.087638820591073	-11.682145525479061	-12.314979001756676	-13.20317605643313	-14.530554035457188	-15.70499941111527	-17.237382639732687	-18.434092321372926	-19.656057775493256	-20.901800229461962	-22.17003140020096	-23.45958533305689	-24.73312928762933	-25.393169899038902	-26.005333402699463	-26.610838910793728	-27.209478007456887	-27.83494319944867	-28.10182557415388	-28.443803317453785	-28.825404108894645	-29.22196585544818	-29.624629552648887	-30.02887754548573	-30.431852228208044	-30.831673072337892	-31.22681209311947
0.95	0	-3.050459940603175	-4.342204467724228	-5.336370897806376	-6.185678633469558	-6.944707151839807	-7.6418376830725006	-8.272277899894968	-8.814014640769326	-9.286294479419196	-9.741355896643082	-10.153216034743762	-10.551780415466798	-10.943411524870184	-11.469692042075192	-12.094944397405682	-13.43676883234862	-14.873268903217589	-16.345078856631325	-17.678265479898347	-19.03638520211049	-20.74913136083476	-22.14201803346403	-23.55923685502436	-24.595061444831927	-25.258658306689505	-25.9149887226652	-26.563437970148794	-27.203465014942235	-27.834432156784047	-28.455933173603526	-29.073998096734346	-29.707170360765403	-30.271478090163754	-30.502235753206346	-30.87026588585118	-31.260493865972823	-31.657125070936736	-32.05336098177176	-32.44554768069917	-32.83125509794435
0.945	0	-3.1380933425745607	-4.459545318123547	-5.479930340154551	-6.35142382533712	-7.1301095308659255	-7.845097067782509	-8.491286826151562	-9.04784998106317	-9.544993309324669	-10.028258892281357	-10.466416954690452	-10.891446545546424	-11.3097120654956	-12.094809708740243	-13.535770268876078	-15.055240942025568	-16.64001090846653	-18.26555304648997	-19.765246305700163	-21.293252066229762	-22.850788395808166	-24.241690301880904	-24.95164791909855	-25.65349358615124	-26.346335541554538	-27.029346121399392	-27.70171802852897	-28.362786904957943	-29.011825063884388	-29.648204200334625	-30.271295958353367	-30.892947383654707	-31.517966942853253	-32.12228115183698	-32.496505703899324	-32.80170262890996	-33.158620661149705	-33.525079982114384	-33.889848700762435	-34.24749638998857
0.94	0	-3.2195757321903007	-4.570890719403391	-5.616153609997187	-6.5086908123008795	-7.306023793719193	-8.037961920593675	-8.699182020371703	-9.27766328225688	-9.802210407035787	-10.314472516719338	-10.779598742808195	-11.231595374454905	-12.030952911102554	-13.494667678913887	-15.082462003118913	-16.753374371429597	-18.494344977550206	-20.280839568884936	-21.952548595287904	-23.349357587439773	-24.127434397951525	-24.895313995571758	-25.957952173567758	-26.686244827161882	-27.40248825920227	-28.105730134749262	-28.79496335230151	-29.469409462486645	-30.128132750913295	-30.77045364756831	-31.395556080599576	-32.00276869009804	-32.60900558261918	-33.20678590089695	-33.779220009540005	-34.32652489378213	-34.57067680418766	-34.85189349195588	-35.156479210216176	-35.44672944500229
