lift,drag,mach,aoa
48.41957667284765,-129.12304466996352,0.685,28.2
52.634217924635166,-141.93131784958442,0.71,28.2
57.11976420249256,-155.8728490012535,0.735,28.2
61.89816286285987,-171.0850451211363,0.76,28.2
66.88030570624066,-187.2742560298927,0.785,28.2
71.76812516815617,-203.32537350185996,0.81,28.2
76.5025813694396,-218.80355921652276,0.835,28.2
81.0375674114773,-233.25114416978448,0.86,28.2
164.99745658926437,-185.80567691146965,0.885,28.2
373.31379307055187,-115.57505089855205,0.91,28.2
381.08574988508263,-123.74307306046177,0.935,28.2
386.7600176786551,-147.7671951074612,0.96,28.2
390.359772130274,-153.89378384046577,0.985,28.2
391.9545940533377,-160.21984095063868,1.01,28.2
391.6643824456188,-166.8255071005023,1.035,28.2
389.6630772397044,-173.86220440700208,1.06,28.2
386.1819029615178,-181.39882588431746,1.085,28.2
381.5128334518326,-189.05770087425066,1.11,28.2
376.0128152753424,-196.83640502741525,1.135,28.2
370.85549506455135,-201.22135872969935,1.16,28.2
367.1120576343959,-201.83141200106957,1.185,28.2
364.38718713973043,-203.79042888186947,1.21,28.2
363.3151226839835,-206.78726873497268,1.235,28.2
364.5887773312005,-210.61445754901615,1.26,28.2
368.9690664629854,-215.1286378793896,1.285,28.2
377.286367921996,-220.22784977198648,1.31,28.2
390.44103310683874,-225.83773162981154,1.335,28.2
407.75833634744015,-231.327061230004,1.36,28.2
425.6706067072426,-236.95977114764833,1.385,28.2
443.9990346118781,-242.88700787901053,1.41,28.2
462.74228754358217,-249.08272371299722,1.435,28.2
481.89871283365875,-255.52600897404517,1.46,28.2
501.4673846379436,-262.20000076602133,1.485,28.2
0.008862299735526574,-0.021437549377021792,0.01,28.3
0.1110206424500238,-0.26189482299546935,0.035,28.3
0.32661682676138454,-0.7768382460495116,0.06,28.3
0.6560505317095651,-1.5643549839439947,0.085,28.3
1.0999945180087087,-2.626127559991888,0.11,28.3
1.6593227292049504,-3.965181009108027,0.135,28.3
2.3351052431578,-5.585759516934842,0.16,28.3
3.128429333981401,-7.493311048519775,0.185,28.3
4.0408673557590085,-9.694501710001822,0.21,28.3
5.0740997303393005,-12.197276653648283,0.235,28.3
6.230355956581031,-15.010938190505405,0.26,28.3
7.511714517736814,-18.14623282379162,0.285,28.3
8.920908352817033,-21.61548735717953,0.31,28.3
10.460789420774839,-25.432739985721774,0.335,28.3
12.134768541800067,-29.613923960433603,0.36,28.3
13.94640254760143,-34.17707398329706,0.385,28.3
15.899910738605358,-39.142550254681225,0.41,28.3
17.999799650577653,-44.533361251897134,0.435,28.3
20.25098081577833,-50.3754761659295,0.46,28.3
22.659420379663697,-56.698237956351846,0.485,28.3
25.231370995275302,-63.53483600093886,0.51,28.3
27.973855715478592,-70.9229135128275,0.535,28.3
30.894896229075112,-78.90523659987521,0.56,28.3
34.003345276197955,-87.5305322288076,0.585,28.3
37.309194401779514,-96.85456298367426,0.61,28.3
40.8237531167039,-106.94126209538105,0.635,28.3
44.55964291144552,-117.86445389050546,0.66,28.3
48.5315273233793,-129.70961789558635,0.685,28.3
52.75594559644038,-142.57639353862746,0.71,28.3
57.25187033571156,-156.58168077813426,0.735,28.3
62.041327987651734,-171.86348713672365,0.76,28.3
67.03482245058721,-188.1252078389269,0.785,28.3
71.93321857465452,-204.24242665127798,0.81,28.3
76.67731308138303,-219.77768347105152,0.835,28.3
81.22051448546796,-234.27113101080187,0.86,28.3
153.14599646723556,-194.54115020946153,0.885,28.3
368.10988569603535,-116.35564342197989,0.91,28.3
381.9006092579247,-124.58366079667772,0.935,28.3
387.5655967633843,-148.77141641124626,0.96,28.3
391.14784601393984,-154.94495068409415,0.985,28.3
392.71713542004676,-161.3186496857117,1.01,28.3
392.3940352143269,-167.9727441720683,1.035,28.3
390.35285179470344,-175.05850660765546,1.06,28.3
386.82575561098133,-182.64490215991256,1.085,28.3
382.10575818351055,-190.35421276075482,1.11,28.3
376.5510879685704,-198.18392477784496,1.135,28.3
371.3314635807726,-202.5973079593672,1.16,28.3
367.5154196892538,-203.21033134874696,1.185,28.3
364.716982534215,-205.1806610990552,1.21,28.3
363.5727751121044,-208.19508248679904,1.235,28.3
364.77891710045407,-212.04478740525667,1.26,28.3
369.0996213288836,-216.5855077597625,1.285,28.3
377.3691120772862,-221.7145662821767,1.31,28.3
390.49210555553464,-227.35713491102072,1.335,28.3
407.7921371559682,-232.88165726568928,1.36,28.3
425.68707120532315,-238.55170271918502,1.385,28.3
443.9976711532731,-244.51825816595738,1.41,28.3
462.7224827881135,-250.75505392727837,1.435,28.3
481.8599756083193,-257.24112333485004,1.46,28.3
501.4090410506247,-263.95937558149836,1.485,28.3
0.009421338822372402,-0.02153360450618803,0.01,28.4
0.11151134026158938,-0.26307077109670746,0.035,28.4
0.3275058680095813,-0.7803126276851816,0.06,28.4
0.6576921080609323,-1.5713455512811434,0.085,28.4
1.1027525506872804,-2.637861388382253,0.11,28.4
1.663359258269642,-3.9829027080686994,0.135,28.4
2.340602063111859,-5.610733930592155,0.16,28.4
3.1357436740213247,-7.526827563087554,0.185,28.4
4.050281884389962,-9.737882002315928,0.21,28.4
5.0858913249626445,-12.251883103940086,0.235,28.4
6.244754942157688,-15.078168990268631,0.26,28.4
7.5291056189350005,-18.227542609735682,0.285,28.4
8.94153887743854,-21.71238238515281,0.31,28.4
10.485000494579037,-25.546796717300655,0.335,28.4
12.16278148412773,-29.746789665321295,0.36,28.4
13.97858253743119,-34.330481636346924,0.385,28.4
15.93648832994667,-39.31832520051972,0.41,28.4
18.041112980001007,-44.73343658722706,0.435,28.4
20.29755951953122,-50.60189647955942,0.46,28.4
22.71153160543387,-56.95318208840552,0.485,28.4
25.28938269674095,-63.820649987224535,0.51,28.4
28.03817751240086,-71.24211766732051,0.535,28.4
30.965929807858135,-79.26053040983645,0.56,28.4
34.08152243307112,-87.9248555694675,0.585,28.4
37.394963713401665,-97.29108311204577,0.61,28.4
40.917596915590686,-107.42348608479152,0.635,28.4
44.66207353757411,-118.3961895436306,0.66,28.4
48.643083104724525,-130.29509444701537,0.685,28.4
52.877179337143524,-143.22030157618667,0.71,28.4
57.38342176988162,-157.2891873047102,0.735,28.4
62.18388904993473,-172.64046965623817,0.76,28.4
67.18869332236211,-188.97461070908875,0.785,28.4
72.09760541072446,-205.1577319403806,0.81,28.4
76.85120884042244,-220.74987271578743,0.835,28.4
81.40284702278761,-235.28908644155243,0.86,28.4
141.22700018488672,-203.34897184005698,0.885,28.4
356.31981321640916,-117.1388914041413,0.91,28.4
382.71171000517757,-125.42717091145343,0.935,28.4
388.3672943069704,-149.77905818273587,0.96,28.4
391.9318855681447,-155.99965599493015,0.985,28.4
393.4757641167053,-162.42123919095593,1.01,28.4
393.11968354699763,-169.12388762523307,1.035,28.4
391.0384995147118,-176.25890879514097,1.06,28.4
387.46554218009203,-183.89524381636167,1.085,28.4
382.69455561309763,-191.6550999444371,1.11,28.4
377.08529401386045,-199.5360444529958,1.135,28.4
371.8032737048441,-203.97796989824107,1.16,28.4
367.914745430589,-204.593958607097,1.185,28.4
365.0427110626087,-206.57562182338037,1.21,28.4
363.8264521497724,-209.60767026469216,1.235,28.4
364.9650508095666,-213.47998092035846,1.26,28.4
369.2261699953994,-218.04732337066454,1.285,28.4
377.44788035275144,-223.20634526871325,1.31,28.4
390.5392629377898,-228.88173144029827,1.335,28.4
407.8218091383676,-234.44152690316162,1.36,28.4
425.69940664603234,-240.14904419215884,1.385,28.4
443.9920563227363,-246.15506221598167,1.41,28.4
462.6983348375915,-252.43309720002725,1.435,28.4
481.8166814183266,-258.9620369477143,1.46,28.4
501.3461097021062,-265.7247140535681,1.485,28.4
0.009107975289928514,-0.02162984184335807,0.01,28.5
0.11157885850819117,-0.26424284579189883,0.035,28.5
0.32811812881768854,-0.783772904589692,0.06,28.5
0.6590531153866996,-1.5783066189536141,0.085,28.5
1.1050344229985039,-2.6495472178244626,0.11,28.5
1.666932426792781,-4.000550228355624,0.135,28.5
2.345801278679706,-5.635601742915455,0.16,28.5
3.142754750484159,-7.560200421285808,0.185,28.5
4.059380108199945,-9.781076317301265,0.21,28.5
5.097343813684739,-12.306252213917334,0.235,28.5
6.258893117814016,-15.145106702319227,0.26,28.5
7.546165923817138,-18.308495194381262,0.285,28.5
8.961769569831818,-21.808857980225074,0.31,28.5
10.508706960008382,-25.66035846013046,0.335,28.5
12.190352893458982,-29.87908211203274,0.36,28.5
14.010285871570522,-34.48321976912878,0.385,28.5
15.972736300650354,-39.493331010022054,0.41,28.5
18.082156956430694,-44.932633102876295,0.435,28.5
20.343743168062115,-50.82733012559847,0.46,28.5
22.76321172637502,-57.207027516173795,0.485,28.5
25.346940637274525,-64.10522844866246,0.51,28.5
28.101984786635366,-71.559925087172,0.535,28.5
31.0364090631008,-79.61427804309189,0.56,28.5
34.15909216129944,-88.31745546387512,0.585,28.5
37.48008389864226,-97.72572418300955,0.61,28.5
41.010738516252374,-107.90363414183226,0.635,28.5
44.76383283357226,-118.92564267690501,0.66,28.5
48.75381921737662,-130.87803215621597,0.685,28.5
52.99758627146218,-143.86138092660704,0.71,28.5
57.51410098020115,-157.99365355197563,0.735,28.5
62.325509808709114,-173.41406706838424,0.76,28.5
67.34154811931643,-189.8203203389117,0.785,28.5
72.260892813206,-206.06901112785823,0.81,28.5
77.02392938721988,-221.7177320537238,0.835,28.5
81.58385229501202,-236.30239645537958,0.86,28.5
129.2697860616759,-212.2075314289768,0.885,28.5
344.4875641157206,-117.9228866010337,0.91,28.5
383.51707210230535,-126.27146938029071,0.935,28.5
389.1631918795151,-150.78765672809183,0.96,28.5
392.71018604379964,-157.05540223627813,0.985,28.5
394.228562186911,-163.52486670792908,1.01,28.5
393.83950118573637,-170.27610887455324,1.035,28.5
391.7185605866039,-177.46044488069228,1.06,28.5
388.09968102595894,-185.14674288777715,1.085,28.5
383.2779187823545,-192.95723912625584,1.11,28.5
377.6140352488342,-200.88943521069874,1.135,28.5
372.26977172162105,-205.35983518519774,1.16,28.5
368.30900309477806,-205.97885454462906,1.185,28.5
365.36364618113106,-207.97184611362823,1.21,28.5
364.0755188377544,-211.0215484594997,1.235,28.5
365.1467267173948,-214.91648826227163,1.26,28.5
369.3485049743734,-219.5104688651823,1.285,28.5
377.52258747908235,-224.6994834408734,1.31,28.5
390.5823286031406,-230.40771672017473,1.335,28.5
407.8473588465315,-236.00280870341095,1.36,28.5
425.70758918750806,-241.74786112872061,1.385,28.5
443.98216654698575,-247.79332728770027,1.41,28.5
462.669911832889,-254.112665733572,1.435,28.5
481.76911210454927,-260.6845168571726,1.46,28.5
501.2788420947907,-267.4916776392669,1.485,28.5
0.009247562350323547,-0.021724681459913842,0.01,28.6
0.11187441941308983,-0.26540910784920657,0.035,28.6
0.3289448075288073,-0.7872215759347421,0.06,28.6
0.6606336200677502,-1.5852483879365504,0.085,28.6
1.1077137926830392,-2.6612017860538173,0.11,28.6
1.670817996782841,-4.018154904312036,0.135,28.6
2.3512313802109506,-5.6604126995905135,0.16,28.6
3.149988158102776,-7.593499756368308,0.185,28.6
4.068687344197515,-9.824177955243083,0.21,28.6
5.108999156081426,-12.360504843258537,0.235,28.6
6.2731330885765395,-15.211909626557114,0.26,28.6
7.563319481275583,-18.389289085788008,0.285,28.6
8.98217225309868,-21.90513948066781,0.31,28.6
10.532648408113959,-25.773697100164313,0.335,28.6
12.218056364458334,-30.011106673714192,0.36,28.6
14.042099388778372,-34.6356570388294,0.385,28.6
16.008914268380398,-39.66800137382177,0.41,28.6
18.12310240562833,-45.13144346819562,0.435,28.6
20.38980740731164,-51.05231936904463,0.46,28.6
22.814747738462874,-57.46037195114812,0.485,28.6
25.404312596591385,-64.38925323462334,0.51,28.6
28.165602354626927,-71.87712596612053,0.535,28.6
31.106672006265207,-79.96736190324432,0.56,28.6
34.23641899481089,-88.70932067872583,0.585,28.6
37.56491939251774,-98.15953325817134,0.61,28.6
41.10356507713286,-108.38285045554416,0.635,28.6
44.8650636364768,-119.45406382626327,0.66,28.6
48.864160480725154,-131.45986171974945,0.685,28.6
53.117499333656234,-144.5012581333442,0.71,28.6
57.64422560069276,-158.69673046608514,0.735,28.6
62.4665112461489,-174.18620532324977,0.76,28.6
67.49374954071138,-190.6644068705834,0.785,28.6
72.4234813385553,-206.9785051861037,0.81,28.6
77.19582921008477,-222.68367439648952,0.835,28.6
81.76406012842772,-237.31355549898504,0.86,28.6
117.23752755747093,-221.14345917667796,0.885,28.6
332.57910769559913,-118.70972139608736,0.91,28.6
384.31870587412936,-127.11881860003348,0.935,28.6
389.9552685687186,-151.79989854248362,0.96,28.6
393.4846042682739,-158.11498780178238,0.985,28.6
394.977386196191,-164.63248497079772,1.01,28.6
394.5553138840541,-171.43253418363105,1.035,28.6
392.39452486463335,-178.6663622060951,1.06,28.6
388.72978379689044,-186.40280965845758,1.085,28.6
383.8572455566424,-194.26413465759555,1.11,28.6
378.1387093013368,-202.24774140385117,1.135,28.6
372.73232419166095,-206.746872184673,1.16,28.6
368.69928476147874,-207.36888277561442,1.185,28.6
365.68054421358056,-209.37323413975506,1.21,28.6
364.3206398283585,-212.440687164859,1.235,28.6
365.32460942077944,-216.35831221779637,1.26,28.6
369.46686343901234,-220.97905131962534,1.285,28.6
377.5932263532494,-226.1981676032696,1.31,28.6
390.62117326005927,-231.93934711427815,1.335,28.6
407.8686872648862,-237.56990148198975,1.36,28.6
425.7113061766527,-243.35256068991464,1.385,28.6
443.9678413911083,-249.437678598684,1.41,28.6
462.6369006467667,-255.7984461707453,1.435,28.6
481.71683224784175,-262.4133802194029,1.46,28.6
501.206772119056,-269.2651853809316,1.485,28.6
0.008703074022240239,-0.02181995964340371,0.01,28.7
0.11205505305728265,-0.2665720932496513,0.035,28.7
0.32954044710273184,-0.7906592865449042,0.06,28.7
0.6620129999556925,-1.5921658946092567,0.085,28.7
1.1100106889933534,-2.672815230032308,0.11,28.7
1.674438319219179,-4.035693162184631,0.135,28.7
2.356374586762523,-5.685128541109159,0.16,28.7
3.1569204237232613,-7.626669727241435,0.185,28.7
4.077679675143591,-9.867111780032644,0.21,28.7
5.120328698952056,-12.414546760435595,0.235,28.7
6.2870726243839625,-15.278447523341553,0.26,28.7
7.580156014184352,-18.46975917679784,0.285,28.7
9.002190304215588,-22.001036261601282,0.31,28.7
10.55614430987369,-25.886579684530567,0.335,28.7
12.245333475972133,-30.14260838537908,0.36,28.7
14.073478101483152,-34.78749009581327,0.385,28.7
16.044603239526516,-39.84196885137091,0.41,28.7
18.163719230912204,-45.329459514057106,0.435,28.7
20.435413490687694,-51.276415328845204,0.46,28.7
22.865800986802515,-57.71271249304185,0.485,28.7
25.46117339100381,-64.67215089323888,0.51,28.7
28.228565938984477,-72.19306262797781,0.535,28.7
31.176317491563854,-80.31901294100588,0.56,28.7
34.31309238177126,-89.09960516070468,0.585,28.7
37.64906356809777,-98.59159937372534,0.61,28.7
41.19558239155257,-108.8601307353121,0.635,28.7
44.96566478909402,-119.98036912079168,0.66,28.7
48.97365121004532,-132.03935795938003,0.685,28.7
53.23652409965903,-145.13857521140446,0.71,28.7
57.773412694837674,-159.3970345317787,0.735,28.7
62.60652229851367,-174.9552482965291,0.76,28.7
67.64487335919615,-191.50509148031983,0.785,28.7
72.58484768037255,-207.88437453389855,0.81,28.7
77.36676685946495,-223.6456323752655,0.835,28.7
81.94298573615279,-238.3205045896098,0.86,28.7
105.16624133590457,-230.13080938776818,0.885,28.7
320.6276806754205,-119.49761094773834,0.91,28.7
385.11487510977366,-127.96727780661757,0.935,28.7
390.74184983420713,-152.81346853279672,0.96,28.7
394.2534354840387,-159.1759205240454,0.985,28.7
395.72071456058507,-165.74156186926098,1.01,28.7
395.26550881956587,-172.59044613012787,1.035,28.7
393.0650239250505,-179.8737915080376,1.06,28.7
389.354512750737,-187.66047824557924,1.085,28.7
384.43110692106336,-195.57265557475006,1.11,28.7
378.65819239406864,-203.60779593072655,1.135,28.7
373.18968592319214,-208.13552711045614,1.16,28.7
369.08458925465214,-208.76056334410137,1.185,28.7
365.99280064695193,-210.7763448912054,1.21,28.7
364.5612413416995,-213.86151835160345,1.235,28.7
365.4980335877037,-217.8018843417761,1.26,28.7
369.58103800282834,-222.44939549601548,1.285,28.7
377.65974232233486,-227.69863679438865,1.31,28.7
390.65610853993957,-233.47281874359555,1.335,28.7
407.8859536640892,-239.13886735635165,1.36,28.7
425.7110829951661,-244.95926422195504,1.385,28.7
443.94939295944727,-251.08403356974037,1.41,28.7
462.5997355901611,-257.48627573614937,1.435,28.7
481.660398354945,-264.14439042400505,1.46,28.7
501.1304260114913,-271.0408548267775,1.485,28.7
0.009129133891191035,-0.021914858042432244,0.01,28.8
0.11232288306415837,-0.26773384547443485,0.035,28.8
0.3303307664050237,-0.7940907033141863,0.06,28.8
0.6635061875124802,-1.5990702940259927,0.085,28.8
1.112494067249111,-2.6844060713622566,0.11,28.8
1.678353027107932,-4.053197651367646,0.135,28.8
2.3617245820998436,-5.709797477849782,0.16,28.8
3.164053780099706,-7.659778633567405,0.185,28.8
4.086867169318248,-9.909965121882976,0.21,28.8
5.131876326515232,-12.468488598728694,0.235,28.8
6.301267481156081,-15.34486004368527,0.26,28.8
7.597230742186394,-18.550080144094224,0.285,28.8
9.02238984874759,-22.096759149567024,0.31,28.8
10.579767406510184,-25.999252436036592,0.335,28.8
12.2727616810151,-30.27386680978333,0.36,28.8
14.104983178470473,-34.93904077548364,0.385,28.8
16.080594124258607,-40.01561093874339,0.41,28.8
18.204250844652094,-45.52711056281926,0.435,28.8
20.481096586553022,-51.50008784147118,0.46,28.8
22.916900829067426,-57.96457120196702,0.485,28.8
25.51806179888313,-64.95451187208633,0.51,28.8
28.29162588192299,-72.5084151859625,0.535,28.8
31.24594120931148,-80.67000345555807,0.56,28.8
34.389706004695704,-89.48914038705233,0.585,28.8
37.73310996502516,-99.02283819037942,0.61,28.8
41.28759358440584,-109.33652229161851,0.635,28.8
45.0660311134446,-120.50568227075009,0.66,28.8
49.082945437335916,-132.61775642705888,0.685,28.8
53.3553220727866,-145.7746608515438,0.71,28.8
57.90231222090004,-160.09595388850042,0.735,28.8
62.74619640597959,-175.72278024057368,0.76,28.8
67.79562607820309,-192.344160301213,0.785,28.8
72.74587379082183,-208.78842150536576,0.81,28.8
77.53698306316689,-224.6056171091353,0.835,28.8
82.12140384594953,-239.32528922751916,0.86,28.8
93.02060573559024,-239.195100014222,0.885,28.8
308.59897822079665,-120.28833924960773,0.91,28.8
385.90740750437965,-128.81882840682002,0.935,28.8
391.5247321582935,-153.8307578129113,0.96,28.8
395.01853694270284,-160.24074825541587,0.985,28.8
396.4601603130907,-166.8546909871493,1.01,28.8
395.9719123713567,-173.7526017086302,1.035,28.8
393.7316701708599,-181.08569767452818,1.06,28.8
389.9754191172175,-188.92279487938802,1.085,28.8
385.00117587290623,-196.8860266411525,1.11,28.8
379.1736081377096,-204.97286444069522,1.135,28.8
373.64322404468516,-209.52943295018645,1.16,28.8
369.4659786775319,-210.15744023488693,1.185,28.8
366.3010809882321,-212.18464404009572,1.21,28.8
364.79792764216563,-215.28762991376612,1.235,28.8
365.66769493854554,-219.25084962270688,1.26,28.8
369.6913275274059,-223.9252228281703,1.285,28.8
377.72240357034775,-229.20470672131043,1.31,28.8
390.68703627844957,-235.0120279836891,1.335,28.8
407.89902923911035,-240.71367523219538,1.36,28.8
425.7065467772255,-246.57189334080385,1.385,28.8
443.92663117016576,-252.73650345563658,1.41,28.8
462.5580127836671,-259.1803683551068,1.435,28.8
481.5993149743463,-265.8817727124321,1.46,28.8
501.0493690571609,-272.82308724947006,1.485,28.8
0.009312149864068996,-0.02200949306907354,0.01,28.9
0.11263598360010449,-0.268890769798814,0.035,28.9
0.3310684203781845,-0.7975072286303148,0.06,28.9
0.6649795207921522,-1.605943025685513,0.085,28.9
1.114957632077006,-2.6959411577446852,0.11,28.9
1.681892961987275,-4.070619146133379,0.135,28.9
2.366857582679578,-5.73434560273881,0.16,28.9
3.170958776016301,-7.692720496043158,0.185,28.9
4.095809938712611,-9.952600364387548,0.21,28.9
5.14308921091035,-12.522151035153698,0.235,28.9
6.315055699289366,-15.410930042540096,0.26,28.9
7.613841732876986,-18.6299867290279,0.285,28.9
9.042195420991714,-22.191981155438018,0.31,28.9
10.603007166248572,-26.111338829667456,0.335,28.9
12.299742831115463,-30.40443378635113,0.36,28.9
14.136010857912446,-35.089796805396034,0.385,28.9
16.115980013104643,-40.188343864093405,0.41,28.9
18.24441802789108,-45.72371146079816,0.435,28.9
20.526207562265704,-51.72258540048279,0.46,28.9
22.9673849269257,-58.2151105926046,0.485,28.9
25.574386246211887,-65.23538526621118,0.51,28.9
28.35414890288432,-72.82208224687643,0.535,28.9
31.314902411926745,-81.01913626876598,0.56,28.9
34.46560594858233,-89.87662062323662,0.585,28.9
37.81639347906563,-99.4517936545579,0.61,28.9
41.37868589037797,-109.81039532991518,0.635,28.9
45.16549809026662,-121.02820222429267,0.66,28.9
49.19128740201889,-133.19307232327608,0.685,28.9
53.473095795243154,-146.4073742260242,0.71,28.9
58.03012323043117,-160.791156575168,0.735,28.9
62.884713845760785,-176.48629271312277,0.76,28.9
67.94508932921383,-193.1787884808193,0.785,28.9
72.90558819250518,-209.68764606425063,0.81,28.9
77.70588055000893,-225.56041306698893,0.835,28.9
82.29834364029921,-240.3245201356579,0.86,28.9
85.1951293666242,-245.44359566355035,0.885,28.9
296.5392088058084,-121.07907914429748,0.91,28.9
386.69359223833646,-129.67037528250313,0.935,28.9
392.3012668690112,-154.84801531613084,0.96,28.9
395.77726020190335,-161.30558451618245,0.985,28.9
397.19331944588197,-167.9678127299785,1.01,28.9
396.6721208409902,-174.9147588794322,1.035,28.9
394.3921214075692,-182.29756231180056,1.06,28.9
390.590130469288,-190.18507306033143,1.085,28.9
385.5652328514999,-198.19939726401378,1.11,28.9
379.6834086636395,-206.33791685961694,1.135,28.9
374.0911470029038,-210.92329057924294,1.16,28.9
369.8421801290975,-211.55430118570354,1.185,28.9
366.6044174757212,-213.59294106366335,1.21,28.9
365.0300057257854,-216.71377287389288,1.235,28.9
365.83283973974386,-220.69977888072816,1.26,28.9
369.79737514683666,-225.4010224247183,1.285,28.9
377.78091444064705,-230.71076387640994,1.31,28.9
390.7138136974849,-236.5511900904147,1.335,28.9
407.9081070040715,-242.28848232739813,1.36,28.9
425.69786013831015,-248.18453508155307,1.385,28.9
443.8996579792566,-254.38895374053573,1.41,28.9
462.5121701110006,-260.87445159204333,1.435,28.9
481.5340201682596,-267.61914937440616,1.46,28.9
500.96413111191345,-274.6053629548513,1.485,28.9
0.009367820571346691,-0.022103574007085205,0.01,29.0
0.11284066378806658,-0.2700429138358109,0.035,29.0
0.3317979291063966,-0.8009116056738823,0.06,29.0
0.6664363807810252,-1.6127938109089284,0.085,29.0
1.1174039682975225,-2.7074427721570977,0.11,29.0
1.6855833045176238,-4.087990801971119,0.135,29.0
2.3720517327446604,-5.758826362547493,0.16,29.0
3.1779125543066526,-7.725576905166616,0.185,29.0
4.104791037512996,-9.99512806008119,0.21,29.0
5.154367643398677,-12.575682966405134,0.235,29.0
6.328857542327163,-15.476838791801319,0.26,29.0
7.6305350755344605,-18.709695260921066,0.285,29.0
9.06202236279681,-22.286973947563958,0.31,29.0
10.626305550331491,-26.22315978176128,0.335,29.0
12.326714958794401,-30.534697455626333,0.36,29.0
14.167096368401813,-35.24019281940145,0.385,29.0
16.151320813585127,-40.36067103309304,0.41,29.0
18.28433610927315,-45.91986348670025,0.435,29.0
20.57130605258732,-51.944572230906324,0.46,29.0
23.017839490196653,-58.46507028060748,0.485,29.0
25.63046002053725,-65.5156115275302,0.51,29.0
28.416333616749537,-73.13504079841339,0.535,29.0
31.383575024433483,-81.36748635416058,0.56,29.0
34.541186935539265,-90.2632292035874,0.585,29.0
37.89932002218755,-99.8797990025282,0.61,29.0
41.46942524447404,-110.28319775802804,0.635,29.0
45.264467295017674,-121.54956987581546,0.66,29.0
49.299154706801616,-133.76710385420594,0.685,29.0
53.59035312254715,-147.03866968020435,0.71,29.0
58.157387429744766,-161.48488083099284,0.735,29.0
63.02260477340853,-177.24808686942376,0.76,29.0
68.09398350294909,-194.01157194448086,0.785,29.0
73.06465757563502,-210.58481788715096,0.81,29.0
77.87402642804379,-226.5130257002323,0.835,29.0
82.47450905363975,-241.3214992699268,0.86,29.0
85.3748559129249,-246.4371380931486,0.885,29.0
284.4093053798335,-121.8724803687955,0.91,29.0
387.4762014902699,-130.52482200994314,0.935,29.0
393.07385895538414,-155.86872128892006,0.96,29.0
396.5319795754573,-162.3740024703933,0.985,29.0
397.9223218116312,-169.0846890192285,1.01,29.0
397.3682333012902,-176.0808341656906,1.035,29.0
395.0482931362405,-183.51357668210747,1.06,29.0
391.2005315678754,-191.4516352406366,1.085,29.0
386.1251929509174,-199.51719866358326,1.11,29.0
380.18908148065003,-207.70758401297743,1.135,29.0
374.5350030646024,-212.32189428796917,1.16,29.0
370.2142841547537,-212.95591515144966,1.185,29.0
366.9037785249879,-215.0060399056994,1.21,29.0
365.2580168479305,-218.1447001859845,1.235,29.0
365.99400888950703,-222.1536356197429,1.26,29.0
369.89947750540966,-226.88182437797758,1.285,29.0
377.8354493487184,-232.2219316878505,1.31,29.0
390.7365234059982,-238.09557803666024,1.335,29.0
407.91299479984144,-243.86862616996927,1.36,29.0
425.6849528354558,-249.80261795870126,1.385,29.0
443.8683112623987,-256.0470065958565,1.41,29.0
462.4618621499255,-262.57426092528226,1.435,29.0
481.46419875488897,-269.3624193012167,1.46,29.0
500.8741832916392,-276.3936273996677,1.485,29.0
0.009128641970042128,-0.022196600455676948,0.01,29.1
0.11301497940740304,-0.27118828492833086,0.035,29.1
0.3324968262488041,-0.8043011050533767,0.06,29.1
0.6678712320941976,-1.6196180338613244,0.085,29.1
1.1198192622229195,-2.7189023267721364,0.11,29.1
1.6893197664612596,-4.10530084191677,0.135,29.1
2.37714660020096,-5.783225755333632,0.16,29.1
3.1848197870287005,-7.758324570809064,0.185,29.1
4.113796692322476,-10.037515935488454,0.21,29.1
5.1655691203482625,-12.629042720369277,0.235,29.1
6.342666409736456,-15.542542102585584,0.26,29.1
7.6472135735201325,-18.789159761266493,0.285,29.1
9.081814517214596,-22.381672930597393,0.31,29.1
10.649500569106458,-26.334635819764422,0.335,29.1
12.353611478113686,-30.664557076401213,0.36,29.1
14.197900354945531,-35.39013861549605,0.385,29.1
16.186540427052144,-40.5324776165077,0.41,29.1
18.324194160758836,-46.1154231134859,0.435,29.1
20.61605663687066,-52.1658877518769,0.46,29.1
23.067911969435443,-58.714267717189905,0.485,29.1
25.686218610674064,-65.79499154544003,0.51,29.1
28.47810221219813,-73.447061542895,0.535,29.1
31.45189845168048,-81.71479500896571,0.56,29.1
34.616384581420895,-90.64869234975734,0.585,29.1
37.981825314368706,-100.30651916282491,0.61,29.1
41.559743558992494,-110.7545904569698,0.635,29.1
45.36298522107607,-122.06936368114206,0.66,29.1
49.40647174755663,-134.33944551090318,0.685,29.1
53.70701086588075,-147.66811546468912,0.71,29.1
58.283980018424685,-162.17648863934224,0.735,29.1
63.159774790668884,-178.00759289433233,0.76,29.1
68.24203510416866,-194.84182664228246,0.785,29.1
73.22282353699339,-211.4793513943217,0.81,29.1
78.04118541739211,-227.46273097842115,0.835,29.1
82.64969579143782,-242.31522702828045,0.86,29.1
85.55355030366648,-247.42747290775995,0.885,29.1
272.2160033769997,-129.3299525376346,0.91,29.1
388.25419848668207,-131.381683127224,0.935,29.1
393.8418989799822,-156.8923378352451,0.96,29.1
397.28202461275487,-163.44545129149927,0.985,29.1
398.6467411003088,-170.20476933828425,1.01,29.1
398.05960992301937,-177.25021573439227,1.035,29.1
395.6999730227709,-184.73298258416176,1.06,29.1
